order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price_x,discount_pct,total_amount,first_name,last_name,gender,age,signup_date,region_x,tenure_days,product_name,category,brand,cost_price,unit_price_y,margin_pct,store_name,store_type,region_y,city,operating_cost,return_id,return_date,return_reason
O02745,2025-02-25,C0146,P0747,Unknown,Online,1,127.24,0.1,114.52,Karen,Becker,Female,49,2021-11-12,West,1399,Branda Development,Apparel,Brandc,84.49,127.24,33.6,,,,,,,,
O02746,2024-04-03,C0705,P0409,S029,In-Store,1,263.72,0.1,237.35,Felicia,Guerrero,Female,21,2023-12-16,East,635,Branda Technology,Electronics,Brandb,161.91,263.72,38.61,"Lester, Walker and Snyder Store",Mall Kiosk,South,Los Angeles,43440.79,,,
O02747,2023-07-11,C0712,P0188,S054,In-Store,3,302.59,0.0,907.77,Allison,Combs,Female,45,2023-08-08,West,765,Branda Strong,Apparel,Brandb,172.73,302.59,42.92,Johnson Inc Store,Mall Kiosk,West,Houston,62983.81,,,
O02748,2025-02-21,C0191,P0803,Unknown,Online,1,180.46,0.2,144.37,Jerry,Hardy,Female,62,2022-10-21,North,1056,Brandd She,Apparel,Brandd,112.66,180.46,37.57,,,,,,,,
O02749,2023-07-23,C0474,P0714,S017,In-Store,1,219.22,0.2,175.38,Jennifer,Allen,Female,55,2025-01-10,North,244,Brandb Lot,Electronics,Brandd,133.22,219.22,39.23,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O02750,2023-07-17,C0677,P0658,Unknown,Online,2,136.72,0.1,246.1,Ashley,Johnson,Other,65,2021-07-16,South,1518,Brandb It,Apparel,Brandc,84.79,136.72,37.98,,,,,,,,
O02751,2024-01-05,C0604,P0280,Unknown,Online,1,31.96,0.1,28.76,Juan,Allison,Other,37,2020-04-23,West,1967,Brandb Itself,Personal Care,Brandd,17.25,31.96,46.03,,,,,,,,
O02752,2024-07-14,C0619,P0576,S059,In-Store,2,323.53,0.1,582.35,Wendy,Campbell,Male,44,2023-11-06,South,675,Brandc Floor,Apparel,Branda,179.67,323.53,44.47,"Foster, Gutierrez and Li Store",Franchise,West,Los Angeles,11797.63,,,
O02753,2023-10-17,C0092,P0254,S040,In-Store,3,266.56,0.0,799.68,Beth,Flores,Other,61,2022-05-17,East,1213,Brandb Least,Home & Kitchen,Brandc,184.0,266.56,30.97,Adkins-Escobar Store,Flagship,West,New York,16780.95,R0173,2023-06-04,Wrong Item
O02754,2023-12-21,C0609,P0797,S022,In-Store,1,229.4,0.05,217.93,David,Sanford,Female,57,2023-12-24,South,627,Brandd Fact,Apparel,Brandd,158.96,229.4,30.71,"Smith, Johnson and Le Store",Flagship,North,New York,70315.86,,,
O02755,2024-10-08,C0289,P0676,S025,In-Store,2,199.44,0.05,378.94,Kevin,Obrien,Male,44,2021-10-14,East,1428,Brandc Realize,Apparel,Unknown,166.98,199.44,16.28,Jackson-Olson Store,Mall Kiosk,North,Houston,71949.97,,,
O02756,2024-05-03,C0611,P0759,Unknown,Online,1,71.59,0.2,57.27,Daniel,Nelson,Other,44,2020-05-20,South,1940,Branda Summer,Personal Care,Branda,61.68,71.59,13.84,,,,,,,,
O02757,2024-05-16,C0053,P0644,S024,In-Store,1,177.67,0.0,177.67,Matthew,Watson,Other,24,2024-03-26,West,534,Brandd Nearly,Electronics,Branda,104.75,177.67,41.04,"Brown, Garza and Robinson Store",Mall Kiosk,West,Chicago,36882.62,,,
O02758,2024-03-29,C0418,P0210,S053,In-Store,2,193.02,0.05,366.74,Jeffrey,Roberts,Male,21,2024-01-15,North,605,Brandd Discuss,Personal Care,Branda,100.6,193.02,47.88,"Taylor, David and Williams Store",Flagship,West,Phoenix,46405.19,,,
O02759,2024-10-30,C0433,P0062,S018,In-Store,1,234.63,0.2,187.7,James,George,Female,55,2024-04-10,West,519,Branda Five,Home & Kitchen,Brandb,138.0,234.63,41.18,Woods Ltd Store,Franchise,South,Chicago,36631.52,R0003,2023-10-26,Defective
O02760,2025-04-09,C0157,P0863,S025,In-Store,2,109.7,0.0,219.4,Jeremy,Snyder,Male,25,2024-09-05,North,371,Branda Although,Electronics,Brandb,72.06,109.7,34.31,Jackson-Olson Store,Mall Kiosk,North,Houston,71949.97,,,
O02761,2025-02-01,C0361,P0128,Unknown,In-Store,2,115.63,0.0,231.26,Lisa,Howell,Male,31,2020-09-06,North,1831,Brandc Look,Electronics,Brandb,58.49,115.63,49.42,,,,,,,,
O02762,2024-07-27,C0203,P0008,Unknown,Online,2,18.19,0.05,34.56,Levi,Bradford,Female,41,2024-01-24,South,596,Brandc Growth,Apparel,Branda,13.94,18.19,23.36,,,,,,,,
O02763,2025-01-30,C0650,P0184,S051,In-Store,3,207.61,0.0,622.83,Sandra,Martinez,Female,33,2024-08-30,West,377,Brandc Think,Personal Care,Branda,118.02,207.61,43.15,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O02764,2023-12-09,C0055,P0710,S036,In-Store,2,23.5,0.0,47.0,Carlos,Strickland,Male,44,2025-01-25,West,229,Brandc Next,Electronics,Brandd,14.07,23.5,40.13,Blankenship-Brown Store,Franchise,West,Phoenix,31558.52,,,
O02765,2024-06-25,C0183,P0523,S013,In-Store,3,228.06,0.05,649.97,Carl,Villanueva,Female,58,2022-07-18,East,1151,Branda Director,Electronics,Unknown,187.12,228.06,17.95,Ortiz-Smith Store,Mall Kiosk,North,Chicago,37877.11,,,
O02766,2025-01-02,C0314,P0905,S003,In-Store,1,138.07,0.2,110.46,Andrea,Anderson,Other,19,2023-07-20,North,784,Branda Movement,Electronics,Brandb,108.67,138.07,21.29,Santana and Sons Store,Franchise,South,Phoenix,71089.4,,,
O02767,2024-11-15,C0749,P0748,Unknown,Online,2,14.14,0.1,25.45,Cory,Wise,Other,24,2023-07-15,South,789,Brandd Traditional,Personal Care,Brandc,8.29,14.14,41.37,,,,,,,,
O02768,2023-11-20,C0478,P1195,Unknown,Online,2,21.82,0.2,34.91,James,Johnson,Female,34,2020-07-19,North,1880,Brandb Challenge,Home & Kitchen,Brandb,15.31,21.82,29.84,,,,,,,,
O02769,2024-10-14,C0752,P0163,S059,In-Store,1,136.28,0.2,109.02,Lacey,Luna,Other,35,2024-07-06,South,432,Brandc Power,Personal Care,Unknown,80.29,136.28,41.08,"Foster, Gutierrez and Li Store",Franchise,West,Los Angeles,11797.63,,,
O02770,2023-12-24,C0761,P0615,S025,In-Store,2,92.09,0.05,174.97,Melissa,Fitzgerald,Male,33,2023-09-03,East,739,Brandd Computer,Apparel,Brandd,63.28,92.09,31.28,Jackson-Olson Store,Mall Kiosk,North,Houston,71949.97,,,
O02771,2023-12-12,C0397,P0252,S012,In-Store,4,231.15,0.1,832.14,Raymond,Taylor,Female,21,2023-04-19,West,876,Brandd Do,Electronics,Brandc,196.57,231.15,14.96,Rodriguez-Taylor Store,Franchise,South,Chicago,70369.79,,,
O02772,2024-06-05,C0506,P0540,S035,In-Store,1,216.88,0.2,173.5,Michael,Reese,Female,56,2020-05-14,East,1946,Brandb As,Apparel,Branda,112.81,216.88,47.99,Whitaker LLC Store,Mall Kiosk,East,Chicago,45045.28,,,
O02773,2025-02-05,C0007,P0766,S003,In-Store,2,103.05,0.05,195.79,Theresa,Wright,Male,70,2022-12-08,South,1008,Brandd Room,Personal Care,Brandd,74.95,103.05,27.27,Santana and Sons Store,Franchise,South,Phoenix,71089.4,,,
O02774,2023-11-01,C0763,P0979,S051,In-Store,2,117.11,0.0,234.22,Rachel,Little,Male,44,2022-03-23,North,1268,Branda Order,Personal Care,Brandc,65.36,117.11,44.19,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O02775,2023-10-21,C0250,P0012,S006,In-Store,1,331.78,0.05,315.19,Wayne,Jones,Female,25,2021-11-20,West,1391,Brandd Cell,Personal Care,Brandc,197.96,331.78,40.33,"Stewart, Lowe and Quinn Store",Flagship,North,Los Angeles,75679.22,,,
O02776,2023-12-23,C0617,P0737,S015,In-Store,1,121.72,0.05,115.63,Bradley,Cox,Male,19,2022-10-03,South,1074,Brandc Apply,Home & Kitchen,Unknown,62.25,121.72,48.86,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O02777,2023-11-04,C0147,P0981,Unknown,Online,1,11.42,0.05,10.85,Melissa,Suarez,Female,59,2024-04-17,North,512,Brandb Four,Electronics,Brandc,7.38,11.42,35.38,,,,,,,,
O02778,2023-09-03,C0414,P0592,Unknown,Online,1,57.43,0.05,54.56,Stacy,Anderson,Male,67,2023-04-22,East,873,Brandb Conference,Electronics,Brandd,32.43,57.43,43.53,,,,,,,,
O02779,2024-08-29,C0136,P0659,Unknown,Online,3,218.6,0.05,623.01,Thomas,Simmons,Female,27,2023-03-28,South,898,Brandd Writer,Apparel,Brandc,173.17,218.6,20.78,,,,,,,,
O02780,2023-07-17,C0471,P0770,S037,In-Store,1,221.83,0.05,210.74,Deanna,Pitts,Male,35,2023-06-04,South,830,Brandb Piece,Electronics,Brandc,110.98,221.83,49.97,"Johnson, Hopkins and Armstrong Store",Mall Kiosk,North,New York,54532.62,,,
O02781,2023-11-30,C0449,P0969,S039,In-Store,1,171.98,0.05,163.38,Jessica,White,Male,37,2021-12-14,East,1367,Branda Team,Apparel,Brandc,90.71,171.98,47.26,Chan-Buchanan Store,Franchise,West,Chicago,10449.42,,,
O02782,2024-01-10,C0547,P0692,S002,In-Store,2,39.72,0.05,75.47,Jay,Johnson,Other,53,2024-08-17,West,390,Brandb Because,Personal Care,Unknown,27.02,39.72,31.97,Washington-Trujillo Store,Franchise,North,Los Angeles,66101.63,,,
O02783,2023-05-13,C0186,P0044,Unknown,In-Store,1,22.6,0.0,22.6,Rebecca,Peterson,Female,65,2021-07-14,West,1520,Branda Argue,Home & Kitchen,Unknown,14.78,22.6,34.6,,,,,,,,
O02784,2023-08-06,C0631,P0386,Unknown,Online,1,212.69,0.05,202.06,Kimberly,Woods,Male,52,2020-10-26,West,1781,Branda Recent,Personal Care,Brandc,146.04,212.69,31.34,,,,,,,,
O02785,2023-05-22,C0300,P0283,Unknown,Online,2,303.48,0.1,546.26,Jorge,Gutierrez,Other,45,2021-08-29,West,1474,Branda Outside,Home & Kitchen,Branda,190.91,303.48,37.09,,,,,,,,
O02786,2024-03-08,C0072,P0644,S056,In-Store,3,177.67,0.0,533.01,Michele,Walter,Male,42,2021-11-05,East,1406,Brandd Nearly,Electronics,Branda,104.75,177.67,41.04,"Johnson, Sims and Miles Store",Mall Kiosk,East,Los Angeles,75869.37,,,
O02787,2024-03-19,C0494,P0678,S055,In-Store,2,109.85,0.0,219.7,Jessica,Cox,Male,48,2021-03-17,North,1639,Brandb Leave,Home & Kitchen,Brandb,74.79,109.85,31.92,"Harrington, Blackburn and Soto Store",Franchise,West,Chicago,35954.96,,,
O02788,2025-04-08,C0275,P0700,Unknown,Online,2,111.25,0.2,178.0,Evan,Ryan,Male,33,2023-08-15,West,758,Brandd Movement,Electronics,Brandd,92.18,111.25,17.14,,,,,,,,
O02789,2024-01-30,C0453,P0662,S044,In-Store,2,284.9,0.0,569.8,Gary,Roberts,Female,44,2020-06-15,East,1914,Brandb Writer,Apparel,Brandd,158.12,284.9,44.5,Martin Ltd Store,Franchise,North,Houston,49696.45,,,
O02790,2023-12-17,C0226,P0254,Unknown,Online,2,266.56,0.2,426.5,Robert,Sherman,Other,31,2024-09-09,West,367,Brandb Least,Home & Kitchen,Brandc,184.0,266.56,30.97,,,,,,,,
O02791,2023-10-28,C0251,P0437,S011,In-Store,2,31.48,0.2,50.37,Jeffrey,Ferguson,Male,46,2023-12-03,East,648,Branda Many,Home & Kitchen,Branda,24.05,31.48,23.6,Dunlap-Thornton Store,Flagship,East,Chicago,50349.53,,,
O02792,2023-07-30,C0742,P0308,S031,In-Store,1,53.99,0.2,43.19,Steven,Mata,Other,26,2021-06-12,East,1552,Brandc Adult,Personal Care,Brandb,28.91,53.99,46.45,Thomas Group Store,Mall Kiosk,South,Chicago,27319.04,,,
O02793,2024-08-11,C0223,P0417,S026,In-Store,2,56.54,0.0,113.08,Edward,Mueller,Male,41,2021-12-25,West,1356,Brandd Its,Home & Kitchen,Brandb,43.26,56.54,23.49,Atkinson-Salinas Store,Flagship,West,Phoenix,21365.37,,,
O02794,2023-09-07,C0411,P0611,S001,In-Store,10,121.34,0.2,970.7,Antonio,Luna,Male,23,2024-07-31,East,407,Brandd Step,Electronics,Brandc,90.75,121.34,25.21,Wilson Inc Store,Flagship,East,Chicago,26957.43,,,
O02795,2023-10-08,C0571,P0740,Unknown,Online,2,149.47,0.2,239.15,Jessica,Ayers,Female,62,2021-11-22,North,1389,Branda Office,Personal Care,Brandc,110.35,149.47,26.17,,,,,,,,
O02796,2023-05-11,C0343,P0641,Unknown,Online,1,240.92,0.1,216.83,Maria,Berry,Female,59,2021-08-09,West,1494,Branda Activity,Apparel,Brandc,123.63,240.92,48.68,,,,,,,,
O02797,2024-08-16,C0294,P0173,S002,In-Store,4,209.18,0.2,669.38,Devin,Tapia,Male,69,2025-03-10,West,185,Brandb Player,Apparel,Brandd,115.36,209.18,44.85,Washington-Trujillo Store,Franchise,North,Los Angeles,66101.63,,,
O02798,2023-07-18,C0304,P0109,Unknown,Online,1,241.11,0.2,192.89,Paul,Dudley,Other,60,2024-04-01,West,528,Brandc Break,Personal Care,Unknown,188.59,241.11,21.78,,,,,,,,
O02799,2024-06-13,C0691,P0889,S048,In-Store,1,13.19,0.1,11.87,Matthew,Norman,Other,68,2022-04-24,North,1236,Brandc Executive,Personal Care,Brandb,9.16,13.19,30.55,"Phillips, Chavez and Medina Store",Franchise,South,New York,30518.79,,,
O02800,2025-02-04,C0438,P0928,S023,In-Store,1,175.55,0.0,175.55,Amy,Barrett,Male,63,2021-08-11,North,1492,Brandb Present,Apparel,Brandd,114.06,175.55,35.03,"Lee, Jones and Galloway Store",Franchise,East,Houston,38318.87,,,
O02801,2024-05-05,C0440,P0327,Unknown,Online,2,277.77,0.0,555.54,Ann,Powers,Female,44,2023-02-04,South,950,Brandb Head,Home & Kitchen,Brandc,148.17,277.77,46.66,,,,,,,,
O02802,2024-01-07,C0414,P0390,S042,In-Store,3,178.02,0.1,480.65,Stacy,Anderson,Male,67,2023-04-22,East,873,Brandd Minute,Home & Kitchen,Unknown,92.46,178.02,48.06,Miller-Douglas Store,Mall Kiosk,West,Los Angeles,22348.09,,,
O02803,2023-05-26,C0059,P0826,S050,In-Store,1,130.91,0.1,117.82,Alison,Berger,Male,56,2020-11-16,West,1760,Brandc Rather,Apparel,Brandb,102.3,130.91,21.85,"King, Evans and Miller Store",Flagship,South,Houston,43963.6,,,
O02804,2023-06-16,C0746,P0145,Unknown,Online,1,193.44,0.2,154.75,Tonya,Wilson,Other,46,2024-06-04,South,464,Branda Stay,Home & Kitchen,Branda,153.81,193.44,20.49,,,,,,,,
O02805,2025-03-22,C0609,P0994,S013,In-Store,2,89.99,0.0,179.98,David,Sanford,Female,57,2023-12-24,South,627,Brandc Bag,Personal Care,Brandc,55.63,89.99,38.18,Ortiz-Smith Store,Mall Kiosk,North,Chicago,37877.11,,,
O02806,2024-05-04,C0222,P0082,S036,In-Store,1,177.36,0.2,141.89,Melanie,Morales,Female,33,2023-07-05,West,799,Brandc Society,Electronics,Brandb,136.2,177.36,23.21,Blankenship-Brown Store,Franchise,West,Phoenix,31558.52,,,
O02807,2024-02-21,C0554,P0568,S038,In-Store,1,216.22,0.0,216.22,Tiffany,Knapp,Female,18,2024-10-10,West,336,Brandc Person,Electronics,Branda,188.74,216.22,12.71,"Brown, Wallace and Martin Store",Mall Kiosk,South,Chicago,62411.11,,,
O02808,2024-07-11,C0723,P1036,S037,In-Store,1,145.93,0.1,131.34,Mark,Franklin,Female,57,2020-10-19,South,1788,Brandd Knowledge,Personal Care,Brandc,111.18,145.93,23.81,"Johnson, Hopkins and Armstrong Store",Mall Kiosk,North,New York,54532.62,R0060,2023-08-05,Wrong Item
O02809,2024-07-02,C0014,P0577,S051,In-Store,1,309.01,0.05,293.56,Anna,Bennett,Male,26,2020-06-28,South,1901,Branda Only,Personal Care,Brandc,154.53,309.01,49.99,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O02810,2023-11-07,C0426,P0893,Unknown,Online,2,170.21,0.05,323.4,Amy,Shaw,Female,47,2024-08-16,North,391,Brandb Believe,Electronics,Unknown,92.63,170.21,45.58,,,,,,,,
O02811,2025-01-16,C0227,P0255,Unknown,Online,1,21.15,0.2,16.92,Megan,Lopez,Other,45,2022-12-30,East,986,Brandc Exactly,Electronics,Brandc,17.85,21.15,15.6,,,,,,,,
O02812,2024-04-07,C0103,P0321,S037,In-Store,1,233.35,0.0,233.35,Oscar,Carr,Female,25,2021-03-12,East,1644,Brandb Usually,Apparel,Unknown,133.45,233.35,42.81,"Johnson, Hopkins and Armstrong Store",Mall Kiosk,North,New York,54532.62,,,
O02813,2024-10-14,C0106,P0674,S035,In-Store,1,170.59,0.1,153.53,Caitlin,Castillo,Other,50,2020-11-02,West,1774,Brandd Bring,Personal Care,Branda,111.72,170.59,34.51,Whitaker LLC Store,Mall Kiosk,East,Chicago,45045.28,,,
O02814,2023-09-17,C0016,P0008,S011,In-Store,2,18.19,0.2,29.1,Sabrina,Carey,Male,31,2022-09-21,South,1086,Brandc Growth,Apparel,Branda,13.94,18.19,23.36,Dunlap-Thornton Store,Flagship,East,Chicago,50349.53,,,
O02815,2024-08-07,C0715,P0334,Unknown,Online,2,135.83,0.05,258.08,John,Phillips,Female,30,2021-08-03,North,1500,Brandd While,Apparel,Brandb,118.75,135.83,12.57,,,,,,,,
O02816,2024-05-23,C0543,P0622,S019,In-Store,2,297.57,0.05,565.38,Dylan,Russell,Female,54,2023-09-21,South,721,Branda Staff,Electronics,Branda,158.22,297.57,46.83,Alvarado-Jackson Store,Mall Kiosk,West,Chicago,36260.28,,,
O02817,2024-08-07,C0652,P0330,S045,In-Store,2,355.55,0.2,568.88,Misty,Oneal,Female,54,2024-09-05,South,371,Branda Trouble,Electronics,Brandc,189.35,355.55,46.74,"Mcguire, Powers and Lang Store",Flagship,South,Los Angeles,14128.74,,,
O02818,2023-12-10,C0712,P1006,Unknown,Online,2,262.46,0.05,498.67,Allison,Combs,Female,45,2023-08-08,West,765,Brandc Role,Home & Kitchen,Branda,194.07,262.46,26.06,,,,,,,,
O02819,2023-05-16,C0131,P0419,S041,In-Store,2,209.55,0.2,335.28,Kathleen,Sutton,Other,49,2023-02-02,South,952,Brandd Build,Personal Care,Brandb,147.89,209.55,29.42,"Campbell, Brown and Flynn Store",Franchise,West,Phoenix,39178.96,,,
O02820,2025-02-11,C0673,P1119,S018,In-Store,1,64.93,0.0,64.93,Timothy,Moreno,Female,70,2020-08-17,East,1851,Brandc Street,Personal Care,Brandd,51.65,64.93,20.45,Woods Ltd Store,Franchise,South,Chicago,36631.52,,,
O02821,2024-04-09,C0050,P0787,S046,In-Store,2,220.2,0.05,418.38,Robert,Wilcox,Female,30,2022-04-11,North,1249,Brandb Some,Apparel,Branda,178.71,220.2,18.84,Castillo and Sons Store,Flagship,South,Chicago,78806.3,,,
O02822,2024-08-25,C0261,P1178,S025,In-Store,2,63.25,0.1,113.85,Nathan,Gonzalez,Female,61,2023-10-29,North,683,Branda Record,Home & Kitchen,Unknown,33.85,63.25,46.48,Jackson-Olson Store,Mall Kiosk,North,Houston,71949.97,,,
O02823,2024-04-26,C0588,P1098,S017,In-Store,2,91.83,0.2,146.93,David,Johnson,Other,44,2021-02-24,West,1660,Branda Support,Personal Care,Brandb,63.28,91.83,31.09,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O02824,2024-09-16,C0695,P0664,S043,In-Store,1,191.74,0.2,153.39,Amy,Johnson,Male,52,2024-01-05,West,615,Brandd Look,Electronics,Branda,109.09,191.74,43.11,Tyler Group Store,Flagship,South,Los Angeles,44052.99,,,
O02825,2023-05-04,C0580,P0792,Unknown,Online,1,96.0,0.05,91.2,Luke,Arnold,Female,57,2020-08-26,North,1842,Brandd Benefit,Electronics,Brandb,78.75,96.0,17.97,,,,,,,,
O02826,2024-08-28,C0635,P0910,Unknown,Online,1,231.06,0.2,184.85,Dylan,Mitchell,Other,36,2023-03-13,South,913,Brandc Police,Personal Care,Brandd,166.1,231.06,28.11,,,,,,,,
O02827,2024-01-19,C0051,P1112,Unknown,Online,2,251.63,0.05,478.1,Kathy,Porter,Female,61,2023-07-14,East,790,Brandb Outside,Home & Kitchen,Brandb,154.02,251.63,38.79,,,,,,,,
O02828,2023-05-01,C0393,P0820,Unknown,Online,3,310.73,0.0,932.19,Brandon,Cooper,Male,46,2020-11-16,South,1760,Brandc House,Home & Kitchen,Unknown,193.38,310.73,37.77,,,,,,,,
O02829,2023-10-16,C0364,P0652,S043,In-Store,1,171.03,0.2,136.82,Amy,Woods,Male,70,2021-11-29,North,1382,Brandb Product,Home & Kitchen,Unknown,96.8,171.03,43.4,Tyler Group Store,Flagship,South,Los Angeles,44052.99,,,
O02830,2023-09-12,C0338,P1022,S033,In-Store,2,146.67,0.2,234.67,James,James,Male,49,2020-11-05,West,1771,Brandc Much,Apparel,Brandc,116.95,146.67,20.26,Lee-Smith Store,Flagship,West,Houston,59424.88,,,
O02831,2023-11-23,C0769,P0734,S022,In-Store,2,33.37,0.0,66.74,Renee,Tucker,Female,38,2020-11-14,South,1762,Brandc Apply,Personal Care,Brandc,19.21,33.37,42.43,"Smith, Johnson and Le Store",Flagship,North,New York,70315.86,,,
O02832,2024-08-23,C0176,P0521,S017,In-Store,10,206.03,0.0,2060.3,Bradley,Galvan,Female,53,2024-02-23,West,566,Brandc Head,Apparel,Brandb,150.83,206.03,26.79,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O02833,2025-01-05,C0395,P1072,S033,In-Store,1,200.65,0.2,160.52,Theresa,Wang,Male,39,2024-12-17,East,268,Brandd Pay,Apparel,Brandd,138.28,200.65,31.08,Lee-Smith Store,Flagship,West,Houston,59424.88,,,
O02834,2024-08-27,C0135,P0596,S022,In-Store,2,291.59,0.0,583.18,Hector,Clarke,Other,30,2025-04-04,East,160,Branda Reveal,Personal Care,Unknown,147.85,291.59,49.3,"Smith, Johnson and Le Store",Flagship,North,New York,70315.86,,,
O02835,2023-12-18,C0361,P0522,S009,In-Store,2,105.69,0.05,200.81,Lisa,Howell,Male,31,2020-09-06,North,1831,Branda Citizen,Apparel,Brandd,80.25,105.69,24.07,"Rasmussen, Meyers and Mendoza Store",Franchise,West,Chicago,21491.12,,,
O02836,2024-09-15,C0309,P0532,Unknown,Online,4,49.14,0.2,157.25,Susan,Ramirez,Other,46,2021-04-27,East,1598,Branda Candidate,Home & Kitchen,Brandb,28.29,49.14,42.43,,,,,,,,
O02837,2024-01-09,C0005,P0294,S053,In-Store,1,139.28,0.05,132.32,Brian,Kelley,Male,68,2024-11-21,North,294,Brandb Whatever,Personal Care,Brandd,76.63,139.28,44.98,"Taylor, David and Williams Store",Flagship,West,Phoenix,46405.19,,,
O02838,2023-09-12,C0416,P1094,S001,In-Store,2,137.56,0.05,261.36,Erin,Ortega,Other,21,2022-03-12,East,1279,Branda Vote,Apparel,Branda,79.96,137.56,41.87,Wilson Inc Store,Flagship,East,Chicago,26957.43,,,
O02839,2024-09-19,C0481,P0085,S028,In-Store,1,88.88,0.0,88.88,Keith,Hayes,Female,67,2022-11-17,North,1029,Brandd Officer,Personal Care,Brandd,52.58,88.88,40.84,Keller Ltd Store,Mall Kiosk,East,New York,55563.44,,,
O02840,2023-07-27,C0418,P0397,Unknown,Online,1,29.62,0.1,26.66,Jeffrey,Roberts,Male,21,2024-01-15,North,605,Branda Officer,Apparel,Brandb,18.12,29.62,38.83,,,,,,,,
O02841,2023-11-05,C0274,P0315,S032,In-Store,1,193.09,0.2,154.47,Nancy,Ray,Male,43,2023-03-26,East,900,Brandd Gas,Personal Care,Brandd,165.55,193.09,14.26,Martin-Hernandez Store,Franchise,South,New York,18171.15,,,
O02842,2023-06-01,C0046,P0681,S034,In-Store,2,342.55,0.05,650.85,Edward,Green,Male,42,2021-07-04,East,1530,Branda Truth,Personal Care,Brandb,190.14,342.55,44.49,Smith-Parker Store,Flagship,South,Houston,21607.65,,,
O02843,2023-08-28,C0623,P0569,S013,In-Store,4,18.44,0.1,66.38,Norma,Lopez,Male,61,2023-09-04,South,738,Brandd Loss,Personal Care,Brandd,10.75,18.44,41.7,Ortiz-Smith Store,Mall Kiosk,North,Chicago,37877.11,,,
O02844,2024-08-12,C0012,P1195,S040,In-Store,1,21.82,0.0,21.82,Jerome,Jones,Male,63,2020-06-06,East,1923,Brandb Challenge,Home & Kitchen,Brandb,15.31,21.82,29.84,Adkins-Escobar Store,Flagship,West,New York,16780.95,,,
O02845,2024-02-28,C0487,P0498,S054,In-Store,1,35.81,0.2,28.65,Danny,Camacho,Female,27,2021-02-14,West,1670,Brandd South,Personal Care,Brandd,19.73,35.81,44.9,Johnson Inc Store,Mall Kiosk,West,Houston,62983.81,R0006,2024-11-11,No Longer Needed
O02846,2023-12-07,C0279,P0689,S035,In-Store,2,46.7,0.1,84.06,Phillip,Morse,Male,37,2021-09-17,West,1455,Brandd Side,Personal Care,Brandb,27.05,46.7,42.08,Whitaker LLC Store,Mall Kiosk,East,Chicago,45045.28,,,
O02847,2023-12-12,C0371,P0797,S033,In-Store,1,229.4,0.0,229.4,Angela,Davis,Other,50,2024-04-30,North,499,Brandd Fact,Apparel,Brandd,158.96,229.4,30.71,Lee-Smith Store,Flagship,West,Houston,59424.88,,,
O02848,2023-06-14,C0043,P0950,Unknown,Online,1,182.2,0.2,145.76,Kevin,Chavez,Female,63,2023-02-13,East,941,Brandb Also,Electronics,Unknown,106.54,182.2,41.53,,,,,,R0088,2023-11-08,No Longer Needed
O02849,2023-12-19,C0503,P0612,S000,In-Store,2,257.98,0.1,464.36,Pamela,Johnson,Male,70,2024-08-03,West,404,Brandc Easy,Electronics,Brandb,151.69,257.98,41.2,Vincent Inc Store,Franchise,West,Chicago,62538.56,,,
O02850,2023-04-12,C0654,P0456,S043,In-Store,2,238.72,0.0,477.44,Michael,Jefferson,Male,66,2023-04-02,North,893,Brandc Leg,Personal Care,Brandc,164.22,238.72,31.21,Tyler Group Store,Flagship,South,Los Angeles,44052.99,,,
O02851,2024-01-30,C0598,P1123,Unknown,Online,20,75.06,0.2,1201.0,Morgan,Wagner,Female,40,2023-04-11,South,884,Brandb Choice,Personal Care,Brandb,58.9,75.06,21.53,,,,,,,,
